head_coach,season,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays
Tom Coughlin,2007,0.1388888888888889,0.15045567967134982,5.103208500842755,144,-0.011566790782460923,0.5653495440729484,0.5925372823454315,231.15038333333433,1316,-0.02718773827248311,0.41122913505311076,0.37518576570735807,128.7270748615382,659,0.036043369345752696,0.018518518518518517,0.045862598844872045,0.6541653609074878,54,-0.027344080326353527,0.6782866962789028,0.9369559873865936,0.7725615142507545,0.8005917361725986,-0.008582697937159408,-0.4825889274121441,-0.5506742452880934,0.9063492424535741,-0.8544175718396348,-0.5516503033218256,2173
Jeff Fisher,2007,0.09375,0.09388068429286278,3.2511579112265054,128,-0.0001306842928627816,0.5353260869565217,0.5884506080486893,197.4018123188203,1104,-0.05312452109216759,0.42244897959183675,0.38194860348199394,99.00547102881205,490,0.040500376109842806,0.0,0.01455473633125491,0.3036869216849422,28,-0.01455473633125491,0.7233622892857828,0.9245136970699335,0.709450113122653,0.6992650638255042,-0.010028656129829085,-0.11262086973989627,-1.1073824113313695,1.0222063077841743,-0.5765441501652037,-0.6222025055588872,1750
Eric Mangini,2007,0.20300751879699247,0.19042039015752912,4.978136954692633,133,0.012587128639463346,0.5786407766990291,0.6437239768019724,168.26600748644614,1030,-0.06508320010294322,0.3557312252964427,0.3775360400434984,96.42538229675185,506,-0.0218048147470557,0.07692307692307693,0.03881587045991462,0.12436025431945345,26,0.038107206463162305,0.6483500813547212,0.925961645846868,0.7277789796013279,0.8303907825024721,-0.011597480835559308,0.29881151353594615,-1.3640639861694208,-0.5973776304100161,0.5676391826090144,-0.6987496965318303,1695
Mike McCarthy,2007,0.09090909090909091,0.13775016220866626,4.913539508678583,121,-0.04684107129957535,0.6212804328223624,0.5830066824076585,199.8031462221255,1109,0.03827375041470393,0.33544303797468356,0.3862166436416011,123.38367859316384,632,-0.05077360566691752,0.0,0.009912422781391277,0.48500346891053414,56,-0.009912422781391277,0.6072431713211833,0.9243003027485696,0.7652280311027251,0.8534519940580629,-0.01281834285201395,-1.6237427860766254,0.8543938222074842,-1.350402985720667,-0.47568084153259876,-0.7583188488939911,1918
Mike Tomlin,2007,0.11965811965811966,0.16169712406737674,3.354661272959671,117,-0.04203900440925708,0.5343866171003717,0.5944631100635712,187.89645965595787,1076,-0.0600764929631995,0.44813278008298757,0.38663776020569973,93.29599657878461,482,0.06149501987728784,0.08,0.08501767719249073,0.4292374865610699,50,-0.00501767719249073,0.679211206782886,0.9243719939004666,0.7148770852040941,0.8398919777944973,-0.014038749657615703,-1.4683917177878507,-1.2565998195817618,1.5679487630469997,-0.3693329549220834,-0.8178657902902221,1725
Romeo Crennel,2007,0.13043478260869565,0.14015672487502462,4.263480192960631,115,-0.00972194226632897,0.5834970530451866,0.6098103994729587,174.95240289567587,1018,-0.026313346427772055,0.3929236499068901,0.3833629799900365,104.69373547430818,537,0.009560669916853615,0.06521739130434782,0.10002377368543777,1.050008501732967,46,-0.03480638238108995,0.6167864883516663,0.9215679551803992,0.7349796366197034,0.6447676985965796,-0.015647512087253235,-0.4229064626822401,-0.531906263011477,0.21794825940256923,-1.0165506262255692,-0.896361650587272,1716
Mike Shanahan,2007,0.21428571428571427,0.17782199128559842,4.119988284054001,112,0.036463723000115855,0.5778894472361809,0.6160061926548206,179.58087005854506,995,-0.03811674541863974,0.35490196078431374,0.3778481762467374,98.68369806641272,510,-0.022946215462423647,0.029411764705882353,0.06863242105905823,0.595502042607978,34,-0.03922065635317588,0.6123733591794062,0.916217324246906,0.726310012875395,0.6361528786318555,-0.01875102208882524,1.071240245943558,-0.7852549011585324,-0.627047618419508,-1.1124593306362087,-1.0477902785971773,1651
Emmitt Thomas,2007,0.1875,0.17603667839705395,0.995836781737153,32,0.011463321602946053,0.6339285714285714,0.65379068900698,38.88102477223486,224,-0.01986211757840861,0.34146341463414637,0.3842138902295326,23.93323217229103,123,-0.04275047559538625,0.0,0.04020948074030457,0.2818844498559133,10,-0.04020948074030457,0.3479178508175849,0.7190902172899697,0.3889281252518227,0.24214815669599635,-0.021587781666251672,0.26245537197003127,-0.3934368234351507,-1.1418468057429898,-1.1339434674294542,-1.1862034335688247,389
John Fox,2007,0.12857142857142856,0.1304358089802398,4.160377623187422,140,-0.0018643804088112337,0.56973293768546,0.6279733381082113,169.65991469323083,1011,-0.05824040042275136,0.3658051689860835,0.3805202819655783,98.09899000077749,503,-0.014715112979494793,0.03571428571428571,0.04490127772675935,0.25726279669225893,28,-0.009186992012473638,0.7096801496096584,0.9227821122724337,0.7219756054485472,0.7329613952720615,-0.023457923778387457,-0.16870745700583104,-1.2171898542832569,-0.41308532745084353,-0.4599194443863253,-1.2774527139258476,1682
Bobby Petrino,2007,0.11818181818181818,0.1313533257365221,2.555073960196229,110,-0.013171507554703907,0.632446134347275,0.6422912247493127,133.3200612533305,789,-0.009845090402037626,0.2824074074074074,0.36499667701621596,84.38671500658452,432,-0.08258926960880858,0.0625,0.04680784053607567,0.3347999458796917,16,0.015692159463924327,0.7107504736330571,0.9025555201186309,0.690085791710412,0.407824324301419,-0.02539134849784145,-0.5345029199830262,-0.17843094289352587,-2.1774310004750035,0.080628604970437,-1.3717897234663536,1347
Jon Gruden,2007,0.1111111111111111,0.12000237432586329,6.145408339435273,135,-0.008891263214752185,0.5898174831892411,0.6057275571175077,177.50825848569423,1041,-0.0159100739282666,0.30710172744721687,0.38632271768356496,102.2549901984645,521,-0.0792209902363481,0.05263157894736842,0.056619673338469796,0.20127591966558664,38,-0.003988094391101378,0.60611159653506,0.923721852195778,0.7277248143016711,0.8659813628863449,-0.025993035545588624,-0.39603326807353134,-0.30860999707472164,-2.089874713495364,-0.3469632621505974,-1.4011476582194344,1735
Lane Kiffin,2007,0.19230769230769232,0.1760673960933183,4.366618701174103,130,0.016240296214374006,0.5267175572519084,0.632825642882825,178.28424222800527,1048,-0.10610808563091656,0.3533487297921478,0.37964558150654826,83.25039834613378,433,-0.026296851714400438,0.06666666666666667,0.06982852180268916,0.29430474137832674,30,-0.00316185513602249,0.6675738012639415,0.9243564846448133,0.6939606911168446,0.733639653298402,-0.03570380885085724,0.4169946830674871,-2.244623805141264,-0.7141452836669606,-0.3290116041907762,-1.8749624929669304,1641
Brad Childress,2007,0.13114754098360656,0.1486011628124169,4.128383754105838,122,-0.01745362182881033,0.529351184346035,0.60899916699254,169.26487432217235,971,-0.07964798264650497,0.3546099290780142,0.3792971264956862,84.21514038169809,423,-0.024687197417672002,0.06976744186046512,0.09928052949506436,0.5812369043006017,43,-0.02951308763459924,0.6516518937881057,0.9170067568390324,0.6814511782276024,0.7412797459349533,-0.04115545460281472,-0.6730330658996222,-1.6766830737029619,-0.6723033406575205,-0.9015434824891619,-2.1409630008424636,1559
Dick Jauron,2007,0.140625,0.1570639773698801,5.8173641356771615,128,-0.016438977369880092,0.5342612419700214,0.6048910901487887,165.0924768996866,934,-0.07062984817876727,0.3257918552036199,0.36882732186215716,86.11229766091445,442,-0.04303546665853725,0.04,0.07859197763655175,0.08475162464230264,25,-0.03859197763655175,0.5937200344544974,0.9129035884398883,0.6955183885807938,0.8691444882158367,-0.0448386547956316,-0.6402084292945184,-1.4831174670674439,-1.1492549677606354,-1.0988000603726842,-2.3206762776166863,1529
Mike Shanahan,2008,0.14285714285714285,0.15638592191282522,3.36101317182391,91,-0.013528779055682366,0.6602687140115163,0.6123608042344794,186.63909689608877,1042,0.04790790977703696,0.4301948051948052,0.3851507607668999,122.30799498787218,616,0.04504404442790527,0.047619047619047616,0.020940895042161043,0.5761967910612189,42,0.026678152576886573,0.5611002773956361,0.920252680454814,0.7575016365434363,0.7338566974164987,0.030341075929149485,-0.5460609658440783,1.0611818123472083,1.1403160852715344,0.3193207144297241,1.3475456620713637,1791
Tony Dungy,2008,0.16822429906542055,0.17130305514737615,3.3034601635837473,107,-0.003078756081955597,0.6365366317792579,0.5895314824445745,189.42609570286183,1051,0.04700514933468336,0.3904,0.3773074060057057,123.81845443780253,625,0.0130925939942943,0.0425531914893617,0.03834067704101859,0.6615657417076313,47,0.004212514448343113,0.6426396159556129,0.9204270318646683,0.7605625431034991,0.7504614249846953,0.017698029250209718,-0.20799357326281914,1.041804925331843,0.3097583867462513,-0.16878905408305878,0.7306572964829535,1830
Eric Mangini,2008,0.1619047619047619,0.15736470982967496,3.7549394892461163,105,0.004540052075086953,0.5914512922465208,0.5839750059930308,182.26153515888046,1006,0.007476286253490061,0.37595419847328243,0.38560226706567846,101.95145686997078,524,-0.00964806859239603,0.125,0.05124599112728371,1.068977666014139,48,0.0737540088727163,0.6037226735146116,0.9167662439324645,0.7305797173996924,0.6600086802156503,0.017596421025923185,0.03848154116553196,0.1933557932750481,-0.2813707208410871,1.3421354320719445,0.7256995570232969,1683
Sean Payton,2008,0.1958762886597938,0.19362876141052973,3.2138022993946174,97,0.0022475272492640808,0.6352497643732328,0.5804603319424428,188.53606804271405,1061,0.05478943243078993,0.35555555555555557,0.38239546547435116,123.96837203637993,630,-0.02683990991879559,0.05263157894736842,0.04459711304366864,0.5639590114008592,57,0.00803446590369978,0.6030331348454655,0.9221419910396432,0.7632340062658713,0.8384187896306985,0.012194494186901052,-0.03568364414002218,1.2088870957198465,-0.7282617374205982,-0.08574971064366609,0.4621249690797538,1845
Bill Belichick,2008,0.20689655172413793,0.16772330966222368,4.720663130272988,116,0.03917324206191425,0.5778388278388278,0.5574180621631621,201.16973219389484,1092,0.020420765675665642,0.34896810506566606,0.3820255478764066,106.52473519261208,533,-0.03305744281074052,0.06976744186046512,0.045098069996954086,0.6969179133033366,43,0.02466937186351103,0.5966156383945386,0.9216190336668091,0.7286422592027841,0.7049790042091275,0.012024934591370233,1.15889555987678,0.4711966284165269,-0.8898825633661646,0.2756760387971673,0.4538516988456831,1784
Ken Whisenhunt,2008,0.13432835820895522,0.15921213034253423,4.782341155497197,134,-0.024883772133579007,0.6550907655880032,0.5952726824109126,226.0552213189946,1267,0.059818083177090586,0.30183727034120733,0.36171675873257025,143.1894147355263,762,-0.05987948839136292,0.09375,0.05421856046853435,1.2279850687661809,64,0.03953143953146565,0.6608090106651142,0.9337146857658358,0.8032613611859668,0.7502648110210026,0.006661193889465339,-0.9134049336299938,1.316822260775111,-1.5871046345040578,0.5985834215084446,0.19214031557998298,2227
Wade Phillips,2008,0.1111111111111111,0.11661385092325391,2.8107666649034027,117,-0.005502739812142804,0.6112224448897795,0.6015564899029349,171.6997907427952,998,0.009665954986844638,0.3619744058500914,0.3769106019423552,108.241856247128,547,-0.01493619609226382,0.023255813953488372,0.008065511811362867,0.30196730772417346,43,0.015190302142125505,0.716474931753781,0.9200426383954227,0.7356749328740463,0.8465078914750579,0.002119191083653881,-0.2864115692216871,0.24035493242282924,-0.4188322428125039,0.06972477665414115,-0.029476258219613968,1705
Jack Del Rio,2008,0.225,0.19400460724912136,4.166883037363279,120,0.030995392750878648,0.6222222222222222,0.6372247613017146,176.58009875524783,1035,-0.015002539079492339,0.38317757009345793,0.3838105624616372,106.4918571987169,535,-0.0006329923681792637,0.05714285714285714,0.05833195096272123,0.33650906914579287,35,-0.0011890938198640885,0.641979776983896,0.9232754808835091,0.73018161204125,0.7662864649913262,0.0015264452218131121,0.894334974655569,-0.28913063200489353,-0.047029529464715614,-0.2861495201559756,-0.05839792838392196,1725
Mike Tomlin,2008,0.10273972602739725,0.0983781027644311,4.5935190480959704,146,0.004361623262966158,0.5673469387755102,0.5853976450183866,218.64934970916894,1225,-0.018050706242876413,0.3969594594594595,0.37136011478367287,115.77014932243995,592,0.025599344675786617,0.020833333333333332,0.022606155517185773,0.14659370596167673,48,-0.0017728221838524405,0.7065566884652882,0.9315719398889526,0.7529644453752784,0.934018759897339,0.0011686072651060462,0.03270921287240701,-0.3545566165272687,0.6348634421062007,-0.2988321564109722,-0.07585780794176836,2011
Herm Edwards,2008,0.171875,0.19678380593107647,4.202380915311526,128,-0.024908805931076472,0.637948717948718,0.6325909702040446,167.4484982943979,975,0.005357747744673347,0.37009345794392523,0.3704447543926303,102.20453557186497,535,-0.00035129644870507404,0.11428571428571428,0.09154094569166774,1.1443059492512646,35,0.022744768594046547,0.6691983175298599,0.918442170574967,0.738200526065762,0.4908838715038772,-0.0002990837750472318,-0.9142147988970514,0.14788339617264765,-0.03970702261800514,0.23386028217533836,-0.14747041445512465,1673
Tom Cable,2008,0.16822429906542055,0.1360484496089365,2.5863385405580255,107,0.03217584945648405,0.5351506456241033,0.6339742679849074,119.12386484854828,697,-0.09882362236080411,0.4227129337539432,0.3676655756137645,60.011959863424416,317,0.05504735814017869,0.05,0.010094740758904663,0.18476012663973163,20,0.03990525924109534,0.6966860796556636,0.8899836878880129,0.6276945155505763,0.6610092633116132,-0.0016012787813581098,0.9325237826153625,-2.088269787917657,1.4003458836606666,0.6067053831855995,-0.21100802287498627,1141
Mike Nolan,2008,0.1320754716981132,0.12603360957540266,2.4231761368613216,53,0.006041862122710545,0.6528117359413202,0.6455030068481901,70.81710198972792,409,0.007308729093130184,0.38071065989847713,0.3904129600372203,39.29837245951543,197,-0.00970230013874318,0.0625,0.08871532840362306,0.4638181679356975,16,-0.02621532840362306,0.37558200338295783,0.8241175474838207,0.4985758974111657,0.33205033381491617,-0.002585631831478961,0.08706641109633745,0.1897593395398311,-0.28278043550850557,-0.8298932366500495,-0.25903726453416054,675
Marvin Lewis,2008,0.11188811188811189,0.0981738135398503,4.208071845234801,143,0.013714298348261586,0.6243705941591138,0.6321783047919757,170.13733791684018,993,-0.007807710632861897,0.33725490196078434,0.3755058847232481,99.5375412035897,510,-0.03825098276246375,0.1,0.07496090895201632,0.3440377346148394,20,0.025039091047983686,0.7160266190367442,0.9199761364162624,0.7245941348999003,0.5115234836233947,-0.004272613215974217,0.3352764404942935,-0.13470054029437686,-1.024885341986968,0.28370890857434033,-0.3413496387178982,1666
Andy Reid,2008,0.07042253521126761,0.11022872680864503,4.37675412136009,142,-0.039806191597377416,0.6382470119521912,0.5792616245681902,222.23703587597996,1255,0.05898538738400105,0.3671766342141864,0.37209365206282013,138.06418911990596,719,-0.004917017848633742,0.019230769230769232,0.08417935803313761,1.324275839704241,52,-0.06494858880236838,0.7050574840349974,0.9335909261776579,0.790357756117433,0.6477709027473652,-0.006160810363124956,-1.3961582684134337,1.2989492442539177,-0.15839005598801253,-1.671448800698596,-0.4334798729560429,2168
Mike McCarthy,2008,0.1565217391304348,0.1738316371155594,4.339040153405648,115,-0.01730989798512461,0.5967117988394585,0.594105537382956,182.0401562233836,1034,0.0026062614565024456,0.375,0.3710537449069869,102.57642409098581,536,0.003946255093013107,0.041666666666666664,0.06550671751839825,1.2142411870327412,48,-0.023840050851731583,0.6126258154039921,0.9209496451262549,0.7382203855828767,0.6308619334920298,-0.007004211645469788,-0.6683834737208542,0.08882538207622251,0.07200510529304834,-0.7782857029858131,-0.4746316974974756,1733
Lovie Smith,2008,0.12318840579710146,0.13495797439960713,4.192191081693573,138,-0.011769568602505678,0.5806772908366534,0.58099877939233,177.49671568373816,1004,-0.00032148855567659673,0.3560606060606061,0.3743353501806689,104.61556895820888,528,-0.018274744120062802,0.023809523809523808,0.026201105459893455,0.7519536876819606,42,-0.0023915816503696473,0.7021246765820095,0.9184678884580171,0.728490885710512,0.6787543960855196,-0.007759749280145419,-0.48914896743006514,0.025984036206742687,-0.5056156823357366,-0.3122759116356714,-0.5114964175630878,1712
Tom Coughlin,2008,0.1171875,0.11944708685486205,4.310293617700159,128,-0.00225958685486205,0.5300448430493273,0.5743215287897753,201.64659453981122,1115,-0.04427668574044796,0.42003853564547206,0.3877265371496809,104.02743652424816,519,0.03231199849579114,0.045454545454545456,0.05328882561943002,0.6357161990582536,44,-0.007834280164884563,0.6635616021035533,0.9244126927500343,0.7227677447416422,0.732827520627881,-0.008153719079546191,-0.1814927315534197,-0.9174721118793338,0.8093546226967095,-0.4305291433847125,-0.5307192672301996,1806
