year,child_id,child_name,child_role,parent_id,parent_name,parent_role,team,relationship_type,parent_aggression,parent_fourth_down,parent_pass_heavy,parent_deep_pass,parent_two_point,parent_seasons,child_aggression,child_fourth_down,child_pass_heavy,child_deep_pass,child_two_point,child_seasons
2010,brian_flores,Brian Flores,Asst. Offense/Special Teams Coach,bill_belichick,Bill Belichick,Head Coach,nwe,position_to_hc,0.004659168034026228,-0.0035172808318392557,0.046579340605060256,-0.017860727998238027,-0.0065646596388779415,18,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3
2016,brian_flores,Brian Flores,Linebackers,matt_patricia,Matt Patricia,Defensive Coordinator,nwe,position_to_coordinator,0.008085877140460133,-0.016483818284416966,0.015098997179850132,-0.0019359224301414343,0.03566425209654897,3,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3
2022,brian_flores,Brian Flores,Linebackers/Senior Defensive Asst.,mike_tomlin,Mike Tomlin,Head Coach,pit,position_to_hc,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3
2023,brian_flores,Brian Flores,Defensive Coordinator,kevin_o'connell,Kevin O'Connell,Head Coach,min,coordinator_to_hc,0.023658066612577532,0.019034722910635165,0.07393352490793177,0.017401038390369633,-0.015737019758626434,3,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3
1989,bruce_arians,Bruce Arians,Running Backs,marty_schottenheimer,Marty Schottenheimer,Head Coach,kan,position_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8
2004,bruce_arians,Bruce Arians,Wide Receivers,ken_whisenhunt,Ken Whisenhunt,Offensive Coordinator,pit,position_to_coordinator,0.006486169837370325,-0.009433818204330575,0.043244682108659324,0.004144807560371525,-0.012010992115218912,8,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8
2004,bruce_arians,Bruce Arians,Wide Receivers,bill_cowher,Bill Cowher,Head Coach,pit,position_to_hc,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8
2007,bruce_arians,Bruce Arians,Offensive Coordinator,mike_tomlin,Mike Tomlin,Head Coach,pit,coordinator_to_hc,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8
2012,bruce_arians,Bruce Arians,Offensive Coordinator,chuck_pagano,Chuck Pagano,Head Coach,clt,coordinator_to_hc,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6,0.031112446327747838,-0.008184018985512275,0.06086120186993195,0.066446600056974,0.0053260023695978,8
1994,cam_cameron,Cam Cameron,Quarterbacks,norv_turner,Norv Turner,Head Coach,was,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1
2002,cam_cameron,Cam Cameron,Offensive Coordinator,marty_schottenheimer,Marty Schottenheimer,Head Coach,sdg,coordinator_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1
2008,cam_cameron,Cam Cameron,Offensive Coordinator,john_harbaugh,John Harbaugh,Head Coach,rav,coordinator_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1
1985,chan_gailey,Chan Gailey,Special Teams/Tight Ends,mike_shanahan,Mike Shanahan,Offensive Coordinator,den,position_to_coordinator,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
1994,chan_gailey,Chan Gailey,Wide Receivers,bill_cowher,Bill Cowher,Head Coach,pit,position_to_hc,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
1996,chan_gailey,Chan Gailey,Offensive Coordinator,bill_cowher,Bill Cowher,Head Coach,pit,coordinator_to_hc,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
2008,chan_gailey,Chan Gailey,Offensive Coordinator,herm_edwards,Herm Edwards,Head Coach,kan,coordinator_to_hc,-1.6113860022966362e-05,0.0010005044577122008,-0.006950655563509133,0.0041273391202017,0.0017583565455033003,3,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
2015,chan_gailey,Chan Gailey,Offensive Coordinator,todd_bowles,Todd Bowles,Head Coach,nyj,coordinator_to_hc,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
2020,chan_gailey,Chan Gailey,Offensive Coordinator,brian_flores,Brian Flores,Head Coach,mia,coordinator_to_hc,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3
2025,chip_kelly,Chip Kelly,Offensive Coordinator,pete_carroll,Pete Carroll,Head Coach,rai,coordinator_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,-0.0014021100072889496,-0.012910763469451251,0.004055038819741551,0.003866015129645751,-0.0006187305090919241,4
2011,chris_tabor,Chris Tabor,Special Teams Coordinator,pat_shurmur,Pat Shurmur,Head Coach,cle,coordinator_to_hc,0.0009718555941301596,-0.010176812179545438,0.04669205040678896,-0.04062643246028692,0.00799861660956398,5,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2013,chris_tabor,Chris Tabor,Special Teams Coordinator,rob_chudzinski,Rob Chudzinski,Head Coach,cle,coordinator_to_hc,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2014,chris_tabor,Chris Tabor,Special Teams Coordinator,mike_pettine,Mike Pettine,Head Coach,cle,coordinator_to_hc,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2016,chris_tabor,Chris Tabor,Special Teams Coordinator,hue_jackson,Hue Jackson,Head Coach,cle,coordinator_to_hc,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2018,chris_tabor,Chris Tabor,Special Teams Coordinator,matt_nagy,Matt Nagy,Head Coach,chi,coordinator_to_hc,0.02156477346618945,0.02505985145790255,0.0427456860014541,-0.0007962782882747998,0.019249834693676124,4,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2022,chris_tabor,Chris Tabor,Special Teams Coordinator,matt_rhule,Matt Rhule,Head Coach,car,coordinator_to_hc,0.018554330133744232,0.012151599585752034,0.03977516185105827,-0.022195412516638664,0.04448597161480553,3,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2023,chris_tabor,Chris Tabor,Special Teams Coordinator,frank_reich,Frank Reich,Head Coach,car,coordinator_to_hc,0.0044064030686503,0.02020872743804655,0.021891331724386134,-0.0254571962167312,0.0009827493288996996,6,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2025,chris_tabor,Chris Tabor,Special Teams Coordinator,sean_mcdermott,Sean McDermott,Head Coach,buf,coordinator_to_hc,0.02644971759636356,0.02836017883311355,0.05072947450340276,0.01964469278481666,0.007064524264121275,8,0.0176876792709917,0.0726083427194564,-0.0651352151878197,0.0461407872763546,0.0171368022759755,1
2005,chuck_pagano,Chuck Pagano,Secondary,norv_turner,Norv Turner,Head Coach,rai,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2006,chuck_pagano,Chuck Pagano,Secondary,art_shell,Art Shell,Head Coach,rai,position_to_hc,-0.0105823311683353,-0.0027587183817165,-0.0202666722978588,0.0342027756414915,-0.0535067096352577,1,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2008,chuck_pagano,Chuck Pagano,Secondary,rex_ryan,Rex Ryan,Defensive Coordinator,rav,position_to_coordinator,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2008,chuck_pagano,Chuck Pagano,Secondary,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2011,chuck_pagano,Chuck Pagano,Defensive Coordinator,john_harbaugh,John Harbaugh,Head Coach,rav,coordinator_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2019,chuck_pagano,Chuck Pagano,Defensive Coordinator,matt_nagy,Matt Nagy,Head Coach,chi,coordinator_to_hc,0.02156477346618945,0.02505985145790255,0.0427456860014541,-0.0007962782882747998,0.019249834693676124,4,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6
2011,dan_campbell,Dan Campbell,Tight Ends,brian_daboll,Brian Daboll,Offensive Coordinator,mia,position_to_coordinator,0.014171960132936633,0.0205069806651237,0.014196610349512534,-0.058016933342774434,0.08000118285988479,3,0.013597577291353724,0.08498673925394312,0.005610849369711675,-0.057064144449238026,0.020856864990998175,4
2011,dan_campbell,Dan Campbell,Tight Ends,tony_sparano,Tony Sparano,Head Coach,mia,position_to_hc,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5,0.013597577291353724,0.08498673925394312,0.005610849369711675,-0.057064144449238026,0.020856864990998175,4
2012,dan_campbell,Dan Campbell,Tight Ends,joe_philbin,Joe Philbin,Head Coach,mia,position_to_hc,0.014402701699970641,-0.015972132480128597,0.05987251486603908,0.013461001957652203,0.00024942245631994045,5,0.013597577291353724,0.08498673925394312,0.005610849369711675,-0.057064144449238026,0.020856864990998175,4
2016,dan_campbell,Dan Campbell,Asst. HC/Tight Ends,sean_payton,Sean Payton,Head Coach,nor,position_to_hc,0.005341193759723847,0.009887667154358699,0.05048035606109442,-0.029833814780408037,-0.009169433396149606,17,0.013597577291353724,0.08498673925394312,0.005610849369711675,-0.057064144449238026,0.020856864990998175,4
2005,dan_quinn,Dan Quinn,Defensive Line,nick_saban,Nick Saban,Head Coach,mia,position_to_hc,0.0030656582875382,-0.0252163836234052,0.0192365442361703,-0.0109772310681539,0.0292197036055418,1,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2007,dan_quinn,Dan Quinn,Defensive Line,eric_mangini,Eric Mangini,Head Coach,nyj,position_to_hc,-0.0115216504418782,-0.01278322720254206,-0.02645786026733536,-0.014689727504144278,0.00784421320650874,5,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2009,dan_quinn,Dan Quinn,Defensive Line,gus_bradley,Gus Bradley,Defensive Coordinator,sea,position_to_coordinator,0.008458362111249298,-0.0047419800987989,0.030291399542310825,0.004339858882738076,0.003944170118747225,4,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2010,dan_quinn,Dan Quinn,Defensive Line,pete_carroll,Pete Carroll,Head Coach,sea,position_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2013,dan_quinn,Dan Quinn,Defensive Coordinator,pete_carroll,Pete Carroll,Head Coach,sea,coordinator_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2021,dan_quinn,Dan Quinn,Defensive Coordinator,mike_mccarthy,Mike McCarthy,Head Coach,dal,coordinator_to_hc,0.01409722695973019,-0.0009851269677942443,0.06201186255384307,-0.0018641847293036492,-0.00277364301782425,18,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7
2006,darrell_bevell,Darrell Bevell,Offensive Coordinator,brad_childress,Brad Childress,Head Coach,min,coordinator_to_hc,-0.018813173699576,-0.01062071282726034,-0.028669969760074042,-0.03211249219303538,-0.00384952001793436,5,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2
2011,darrell_bevell,Darrell Bevell,Offensive Coordinator,pete_carroll,Pete Carroll,Head Coach,sea,coordinator_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2
2019,darrell_bevell,Darrell Bevell,Offensive Coordinator,matt_patricia,Matt Patricia,Head Coach,det,coordinator_to_hc,0.008085877140460133,-0.016483818284416966,0.015098997179850132,-0.0019359224301414343,0.03566425209654897,3,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2
2021,darrell_bevell,Darrell Bevell,Offensive Coordinator,urban_meyer,Urban Meyer,Head Coach,jax,coordinator_to_hc,0.0085148509953951,0.0245237641391299,0.0091672878224525,0.0078022934384723,-0.0074339414184743,1,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2
2015,dave_canales,Dave Canales,Wide Receivers,darrell_bevell,Darrell Bevell,Offensive Coordinator,sea,position_to_coordinator,0.022230149816458,0.00325803351707945,0.03256710038747885,0.0016396189031846996,0.05145584645808915,2,0.0144370960643639,0.0455328905753952,0.0157566121346103,0.0092521809463745,-0.0127932993989241,1
2015,dave_canales,Dave Canales,Wide Receivers,pete_carroll,Pete Carroll,Head Coach,sea,position_to_hc,0.005055763750662821,-0.007248541389356324,0.023080993976403914,0.00810140116531915,-0.0037107987497154433,14,0.0144370960643639,0.0455328905753952,0.0157566121346103,0.0092521809463745,-0.0127932993989241,1
2023,dave_canales,Dave Canales,Offensive Coordinator,todd_bowles,Todd Bowles,Head Coach,tam,coordinator_to_hc,0.0056363624267651,-0.007185975506904038,0.014762947275813948,0.014993707007651475,-2.5229069501013463e-05,8,0.0144370960643639,0.0455328905753952,0.0157566121346103,0.0092521809463745,-0.0127932993989241,1
1996,david_culley,David Culley,Wide Receivers,chan_gailey,Chan Gailey,Offensive Coordinator,pit,position_to_coordinator,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3,-0.0292567694224119,-0.0201167379106794,-0.0008306947232193,-0.0423852125145014,-0.0536944325412473,1
1996,david_culley,David Culley,Wide Receivers,bill_cowher,Bill Cowher,Head Coach,pit,position_to_hc,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,-0.0292567694224119,-0.0201167379106794,-0.0008306947232193,-0.0423852125145014,-0.0536944325412473,1
1999,david_culley,David Culley,Wide Receivers,andy_reid,Andy Reid,Head Coach,phi,position_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,-0.0292567694224119,-0.0201167379106794,-0.0008306947232193,-0.0423852125145014,-0.0536944325412473,1
2002,david_culley,David Culley,Wide Receivers,brad_childress,Brad Childress,Offensive Coordinator,phi,position_to_coordinator,-0.018813173699576,-0.01062071282726034,-0.028669969760074042,-0.03211249219303538,-0.00384952001793436,5,-0.0292567694224119,-0.0201167379106794,-0.0008306947232193,-0.0423852125145014,-0.0536944325412473,1
2013,david_culley,David Culley,Asst. Head Coach/Wide Receivers,doug_pederson,Doug Pederson,Offensive Coordinator,kan,position_to_coordinator,0.043430754918835565,0.03487774484121956,0.04182692546260905,0.0005009191745887003,0.09651743019692499,8,-0.0292567694224119,-0.0201167379106794,-0.0008306947232193,-0.0423852125145014,-0.0536944325412473,1
